stt,ma_ck,url,datetime,ngay_su_kien,nhan_duyen,nhan_an,nhan_final,nguon_nhan
1142,HPG,https://cafef.vn/hoa-phat-da-cu-nguoi-nghien-cuu-cong-nghe-lam-du-an-duong-sat-cao-toc-bac-nam-khang-dinh-san-xuat-duoc-loai-thep-kho-hon-ca-duong-ray-18824112206440975.chn,11/22/2024 6:44,11/22/2024,trung_tinh,trung_tinh,trung_tinh,nhat_tri
1143,VNM,https://cafef.vn/gan-nua-the-ky-kien-dinh-mot-su-menh-cham-soc-thuong-hieu-quoc-gia-vinamilk-vung-vang-vuon-minh-cung-viet-nam-18825011123051643.chn,1/12/2025 0:04,1/13/2025,,trung_tinh,trung_tinh,an
1144,HPG,https://cafef.vn/cong-ty-lien-quan-den-sep-hoa-phat-khong-ban-het-so-co-phieu-hpg-dang-ky-188231205141410908.chn,12/5/2023 14:12,12/5/2023,trung_tinh,tieu_cuc,tieu_cuc,bat_dong_uu_tien_an
1145,MWG,https://cafef.vn/giai-ma-ho-so-ipo-dien-may-xanh-tai-dinh-vi-chien-luoc-va-chu-ky-tang-truong-moi-188260312230959533.chn,3/13/2026 0:03,3/13/2026,trung_tinh,,trung_tinh,duyen
1146,MWG,https://cafef.vn/suc-mua-suy-giam-cac-dai-gia-tren-san-chung-khoan-that-thu-tu-ban-sua-bia-yen-sao-den-dien-thoai-trang-suc-o-to-188231105233921247.chn,11/6/2023 0:05,11/6/2023,trung_tinh,,trung_tinh,duyen
1147,FPT,https://cafef.vn/fpt-cmg-bao-lai-ky-luc-co-phieu-cong-nghe-van-lac-nhip-188250505221854425.chn,5/6/2025 0:06,5/6/2025,trung_tinh,,trung_tinh,duyen
1148,MWG,https://cafef.vn/bach-hoa-xanh-bhx-dat-diem-hoa-von-trong-thang-122023-sau-nhieu-nam-cho-doi-188240130144932842.chn,1/30/2024 14:45,1/30/2024,,tich_cuc,tich_cuc,an
1149,VIC,https://cafef.vn/vingroup-tang-gap-doi-von-dieu-le-len-77000-ty-gia-co-phieu-chia-ve-mat-bang-100000-dong-dieu-gi-se-xay-ra-188251106231530717.chn,11/7/2025 0:01,11/7/2025,,trung_tinh,trung_tinh,an
1150,HDB,https://cafef.vn/chu-tich-hdbank-kim-byoungho-minh-bach-la-nen-tang-niem-tin-la-tai-san-lon-nhat-188250425132554504.chn,4/25/2025 13:25,4/25/2025,trung_tinh,,trung_tinh,duyen
1151,FPT,https://cafef.vn/fpt-muon-dau-tu-gan-10000-ty-dong-xay-khu-do-thi-cong-nghe-co-trung-tam-ai-81600m2-va-to-hop-giao-duc-tai-nha-trang-188250219190354786.chn,2/19/2025 19:04,2/20/2025,,trung_tinh,trung_tinh,an
1152,VPB,https://cafef.vn/vpbank-thong-bao-chot-ngay-dang-ky-cuoi-cung-chia-co-tuc-10-bang-tien-188231016115958599.chn,10/16/2023 11:59,10/16/2023,,tich_cuc,tich_cuc,an
1153,MWG,https://cafef.vn/the-tran-cuoc-chien-chuoi-nha-thuoc-viet-pharmacity-lien-tuc-thay-ghe-nong-long-chau-tam-ap-dao-voi-gan-1400-cua-hang-trung-son-pharma-tham-vong-moi-188231130070445668.chn,11/30/2023 7:04,11/30/2023,,trung_tinh,trung_tinh,an
1154,VIC,https://cafef.vn/nong-vingroup-muon-phat-hanh-hon-385-ty-co-phieu-vuot-hoa-phat-tro-thanh-dn-phi-tai-chinh-co-von-dieu-le-lon-nhat-san-chung-khoan-188251106092730164.chn,11/6/2025 9:27,11/6/2025,,trung_tinh,trung_tinh,an
1155,HPG,https://cafef.vn/chung-khoan-viet-nam-sang-cua-duoc-nang-hang-co-phieu-du-suc-don-dong-tien-lon-tuong-nhieu-ma-it-188250305231528303.chn,3/6/2025 0:08,3/6/2025,trung_tinh,trung_tinh,trung_tinh,nhat_tri
1156,MWG,https://cafef.vn/the-gioi-di-dong-lan-dau-he-lo-so-lo-cua-chuoi-era-blue-sau-tham-vong-thang-lon-tai-indonesia-18824043000005541.chn,5/1/2024 0:03,5/1/2024,,trung_tinh,trung_tinh,an
1157,VIC,https://cafef.vn/vingroup-khoi-kien-68-to-chuc-ca-nhan-dua-thong-tin-sai-su-that-ve-tap-doan-188250909073340468.chn,9/9/2025 7:33,9/9/2025,trung_tinh,trung_tinh,trung_tinh,nhat_tri
1158,VNM,https://cafef.vn/vinamilk-phan-hoi-chinh-thuc-ve-viec-kol-hoa-trang-halloween-thanh-ong-tho-yeu-cau-ngung-su-dung-188251031093404678.chn,10/31/2025 9:37,10/31/2025,trung_tinh,,trung_tinh,duyen
1159,VNM,https://cafef.vn/vinamilk-minh-bach-188260102233314011.chn,1/2/2026 23:33,1/5/2026,trung_tinh,,trung_tinh,duyen
1160,VIC,https://cafef.vn/chart-lich-su-2017-dang-lap-lai-voi-vingroup-co-phieu-tang-du-doi-von-hoa-vuot-xa-moc-400000-ty-dong-188250712134605536.chn,7/12/2025 13:45,7/14/2025,trung_tinh,,trung_tinh,duyen
1161,POW,https://cafef.vn/doanh-nghiep-nha-nuoc-bat-tay-vingroup-phat-trien-he-thong-tram-sac-xe-dien-thu-hon-23000-ty-tu-ban-dien-sau-8-thang-188250918154453836.chn,9/18/2025 15:45,9/19/2025,,trung_tinh,trung_tinh,an
1162,FPT,https://cafef.vn/mo-app-thay-tai-khoan-bay-ca-cai-nha-xe-o-to-trong-chieu-154-dung-buon-vi-nhieu-nguoi-mat-ca-nghin-ty-van-binh-than-188240415153758144.chn,4/15/2024 15:44,4/16/2024,tieu_cuc,,tieu_cuc,duyen
1163,ACB,https://cafef.vn/acb-va-misa-bat-tay-nhau-cung-ho-tro-doanh-nghiep-ho-kinh-doanh-chuyen-doi-so-188240619221617253.chn,6/20/2024 7:32,6/20/2024,,trung_tinh,trung_tinh,an
1164,VHM,https://cafef.vn/dien-bien-moi-nhat-tai-sieu-du-an-khu-do-thi-35-ty-usd-cua-vinhomes-o-khanh-hoa-188240226143101793.chn,2/26/2024 14:31,2/26/2024,trung_tinh,,trung_tinh,duyen
1165,MWG,https://cafef.vn/khong-phai-ngan-hang-nhung-co-hon-3000-atm-mot-dai-gia-viet-mo-ve-luong-tien-10-ty-usd-luu-thong-188260322223207624.chn,3/23/2026 0:01,3/23/2026,trung_tinh,,trung_tinh,duyen
1166,HPG,https://cafef.vn/gan-300000-co-dong-so-huu-co-phieu-cua-hoa-phat-tang-50-so-nam-truoc-vo-dich-san-chung-khoan-viet-188260326101359804.chn,3/26/2026 10:14,3/26/2026,trung_tinh,trung_tinh,trung_tinh,nhat_tri
1167,VIC,https://cafef.vn/vingroup-muon-tu-bo-kinh-phi-nghien-cuu-khao-sat-dau-tu-tuyen-metro-noi-trung-tam-tphcm-voi-can-gio-188250119193650092.chn,1/19/2025 19:42,1/20/2025,,trung_tinh,trung_tinh,an
1168,VIC,https://cafef.vn/vingroup-chot-quyen-tham-du-dhdcd-thuong-nien-2026-18826022813483642.chn,2/28/2026 14:47,3/2/2026,trung_tinh,,trung_tinh,duyen
1169,FPT,https://cafef.vn/co-phieu-fpt-giao-dich-bung-no-vuot-dinh-lich-su-sau-tin-bat-tay-nvidia-mo-nha-may-ai-188240424103404216.chn,4/24/2024 10:34,4/24/2024,,trung_tinh,trung_tinh,an
1170,GVR,https://cafef.vn/sieu-uy-ban-quan-ly-von-nha-nuoc-sap-ket-thuc-hoat-dong-nam-giu-7-co-phieu-co-tri-gia-515000-ty-dong-cung-scic-nam-giu-10-von-hoa-ttck-viet-nam-188241207093026437.chn,12/7/2024 9:29,12/9/2024,trung_tinh,trung_tinh,trung_tinh,nhat_tri
1171,FPT,https://cafef.vn/pyn-elite-fund-canh-bao-ve-bong-bong-dotcom-sau-khi-chot-loi-fpt-cmg-188250324233936829.chn,3/25/2025 0:10,3/25/2025,tieu_cuc,,tieu_cuc,duyen
1172,SAB,https://cafef.vn/sau-mot-nam-lieu-xieu-vi-cu-dam-nong-do-con-sabeco-lac-quan-2024-mang-den-cac-co-hoi-vang-cho-nganh-bia-viet-nam-188240422165454491.chn,4/22/2024 16:55,4/23/2024,trung_tinh,,trung_tinh,duyen
1173,BCM,https://cafef.vn/becamex-idc-nhan-ve-hon-1000-hecta-dat-o-binh-duong-khoi-cong-2-khu-cong-nghiep-trong-thang-nay-188250516113931042.chn,5/16/2025 11:38,5/16/2025,,trung_tinh,trung_tinh,an
1174,VRE,https://cafef.vn/vincom-retail-thay-tong-giam-doc-188240422212533079.chn,4/22/2024 21:28,4/23/2024,,trung_tinh,trung_tinh,an
1175,VNM,https://cafef.vn/dai-dien-vinamilk-sua-viet-nam-san-sang-tham-gia-chuoi-ban-le-toan-cau-188240608112347145.chn,6/8/2024 11:06,6/10/2024,,trung_tinh,trung_tinh,an
1176,POW,https://cafef.vn/dhdcd-pv-power-nhon-trach-34-co-lai-tu-nam-2027-mang-tram-sac-du-kien-dong-gop-doanh-thu-khong-nho-188250422135829951.chn,4/22/2025 14:30,4/22/2025,trung_tinh,,trung_tinh,duyen
1177,BCM,https://cafef.vn/becamex-idc-gop-von-thanh-lap-cong-ty-lam-du-an-duong-cao-toc-tphcmthu-dau-motchon-thanh-188250330131118889.chn,3/30/2025 13:11,3/31/2025,trung_tinh,trung_tinh,trung_tinh,nhat_tri
1178,VHM,https://cafef.vn/at-chu-bai-mang-bat-dong-san-cua-ty-phu-pham-nhat-vuong-lap-ky-luc-moi-von-hoa-lan-dau-vuot-400000-ty-188250820152410193.chn,8/20/2025 15:23,8/21/2025,tich_cuc,tich_cuc,tich_cuc,nhat_tri
1179,HPG,https://cafef.vn/ty-phu-tran-dinh-long-muon-khai-thac-mo-sat-lon-nhat-dong-nam-a-da-ngu-yen-hai-thap-ky-xay-nha-may-san-xuat-ray-tau-hon-10000-ty-dong-188250210140227332.chn,2/10/2025 14:04,2/10/2025,trung_tinh,,trung_tinh,duyen
1180,PLX,https://cafef.vn/khoi-to-ong-dao-nam-hai-188250707190155619.chn,7/7/2025 19:36,7/8/2025,tieu_cuc,,tieu_cuc,duyen
1181,FPT,https://cafef.vn/fpt-chi-1700-ty-dong-tam-ung-co-tuc-vao-thang-12-188251115142317955.chn,11/15/2025 15:23,11/17/2025,trung_tinh,,trung_tinh,duyen
1182,HPG,https://cafef.vn/ty-phu-tran-dinh-long-lai-bi-de-doa-1882507210956142.chn,7/21/2025 9:56,7/21/2025,trung_tinh,trung_tinh,trung_tinh,nhat_tri
1183,TCB,https://cafef.vn/techcombank-mo-rong-he-sinh-thai-sau-thanh-cong-voi-masan-va-vingroup-188250323235649887.chn,3/24/2025 0:01,3/24/2025,,trung_tinh,trung_tinh,an
1184,MWG,https://cafef.vn/co-phieu-the-gioi-di-dong-co-gi-ma-khoi-ngoai-o-at-mua-vao-13-phien-lien-tiep-188240515104546759.chn,5/15/2024 10:45,5/15/2024,trung_tinh,,trung_tinh,duyen
1185,MSN,https://cafef.vn/bao-han-tin-don-rut-tien-som-la-vo-can-cu-sk-ban-ve-quan-he-hop-tac-lau-dai-voi-viet-nam-188231031204920298.chn,10/31/2023 20:39,11/1/2023,trung_tinh,,trung_tinh,duyen
1186,ACB,https://cafef.vn/chu-tich-acb-tran-hung-huy-kqkd-cua-acb-quy-i2024-dat-khoang-4900-ty-dong-tin-dung-tang-truong-cao-hon-gap-doi-toan-nganh-188240404111237465.chn,4/4/2024 11:36,4/4/2024,,tich_cuc,tich_cuc,an
1187,TCB,https://cafef.vn/techcombank-mien-nhiem-pho-tong-giam-doc-phan-thanh-son-188250626224319638.chn,6/26/2025 22:43,6/27/2025,,trung_tinh,trung_tinh,an
1188,HPG,https://cafef.vn/hang-van-co-dong-hoa-phat-sap-hop-dhcd-thuong-nien-tai-khach-san-5-sao-thi-gia-hpg-bang-bang-ve-dinh-21-thang-188240219181046092.chn,2/20/2024 0:18,2/20/2024,trung_tinh,trung_tinh,trung_tinh,nhat_tri
1189,MSN,https://cafef.vn/masan-va-hanh-trinh-kien-tao-gia-tri-khi-chien-luoc-von-va-ma-tro-thanh-don-bay-tang-truong-188250702161432758.chn,7/3/2025 7:16,7/3/2025,,trung_tinh,trung_tinh,an
1190,VJC,https://cafef.vn/vietjet-dat-ke-hoach-van-chuyen-27-trieu-luot-khach-nam-2024-chia-co-tuc-25-188240426162713518.chn,4/26/2024 16:23,4/29/2024,,trung_tinh,trung_tinh,an
1191,VRE,https://cafef.vn/dua-3-trung-tam-thuong-mai-vao-hoat-dong-trong-vong-1-thang-vre-lai-tang-tran-dua-von-hoa-cua-vincom-retail-tiem-can-50000-ty-188240701154226975.chn,7/1/2024 15:42,7/2/2024,trung_tinh,,trung_tinh,duyen
1192,HPG,https://cafef.vn/mbs-thi-phan-cua-hrc-noi-dia-co-the-tang-len-60-tu-muc-32-cua-nam-2024-sau-quyet-dinh-ap-thue-chong-ban-pha-gia-tam-thoi-188250225231046219.chn,2/26/2025 0:10,2/26/2025,,tich_cuc,tich_cuc,an
1193,POW,https://cafef.vn/doanh-thu-ban-dien-cua-pv-power-tang-nong-ngay-dau-mua-nang-nong-188240516102526607.chn,5/16/2024 10:15,5/16/2024,,tich_cuc,tich_cuc,an
1194,MBB,https://cafef.vn/vi-sao-loi-nhuan-quy-12024-cua-mb-sut-giam-so-voi-cung-ky-188240422142108997.chn,4/22/2024 14:21,4/22/2024,,tieu_cuc,tieu_cuc,an
1195,BCM,https://cafef.vn/co-phieu-bay-cao-sau-tin-nha-nuoc-thoai-von-ong-trum-khu-cong-nghiep-binh-duong-co-gi-188240530101036343.chn,5/30/2024 9:49,5/30/2024,trung_tinh,,trung_tinh,duyen
1196,TCB,https://cafef.vn/techcombank-hop-tac-cung-starbucks-vietnam-dem-tet-am-tu-tim-toi-khach-hang-188240208121315157.chn,2/8/2024 13:30,2/8/2024,,trung_tinh,trung_tinh,an
1197,HDB,https://cafef.vn/tap-doan-sovico-giam-so-huu-tai-hdbank-188251128184037567.chn,11/28/2025 18:40,12/1/2025,trung_tinh,trung_tinh,trung_tinh,nhat_tri
1198,VJC,https://cafef.vn/vietjet-va-av-airfinance-ky-ket-hop-tac-300-trieu-usd-phat-trien-doi-bay-tong-kim-ngach-voi-hoa-ky-len-toi-64-ti-usd-188250410100102154.chn,4/10/2025 10:01,4/10/2025,,trung_tinh,trung_tinh,an
1199,MWG,https://cafef.vn/sau-gan-7-nam-thau-tom-the-gioi-di-dong-quyet-dinh-khai-tu-hoan-toan-cong-ty-tung-so-huu-chuoi-dien-may-tran-anh-18824081922372245.chn,8/20/2024 0:05,8/20/2024,trung_tinh,tieu_cuc,tieu_cuc,bat_dong_uu_tien_an
1200,PLX,https://cafef.vn/doanh-nghiep-co-doanh-thu-gan-gap-doi-hoa-phat-the-gioi-di-dong-vietnam-airlines-kiem-hon-750-ty-moi-ngay-loi-nhuan-bat-ngo-giam-manh-188250501225123565.chn,5/2/2025 0:01,5/2/2025,trung_tinh,,trung_tinh,duyen
1201,HPG,https://cafef.vn/ong-tran-dinh-long-mong-co-dong-thong-cam-ve-viec-hoa-phat-khong-chia-co-tuc-tien-mat-188250417100703536.chn,4/17/2025 10:06,4/17/2025,,trung_tinh,trung_tinh,an
1202,MWG,https://cafef.vn/an-khang-dong-cua-toan-bo-diem-ban-ha-noi-giac-mo-mo-2000-nha-thuoc-cua-the-gioi-di-dong-dang-o-dau-188250519150804836.chn,5/19/2025 15:07,5/20/2025,,tieu_cuc,tieu_cuc,an
1203,VRE,https://cafef.vn/vpbanks-noi-gi-ve-ty-le-lap-day-cua-cac-trung-tam-thuong-mai-vincom-retail-18824061601495491.chn,6/17/2024 8:02,6/17/2024,,trung_tinh,trung_tinh,an
1204,SAB,https://cafef.vn/co-phieu-hiem-hoi-tang-gia-giua-luc-vnindex-roi-hon-70-diem-doanh-nghiep-muon-chi-them-hang-nghin-ty-tien-co-tuc-cho-co-dong-188250408111520659.chn,4/8/2025 11:15,4/8/2025,trung_tinh,,trung_tinh,duyen
1205,HPG,https://cafef.vn/chu-tich-hoa-phat-tran-dinh-long-mong-cac-du-an-dau-tu-cua-nha-nuoc-se-dac-biet-uu-tien-su-dung-hang-noi-dia-188251009165505882.chn,10/9/2025 16:54,10/10/2025,trung_tinh,,trung_tinh,duyen
1206,ACB,https://cafef.vn/cong-bo-top-20-ngan-hang-nop-ngan-sach-lon-nhat-thuoc-danh-sach-vntax-200-gom-ca-khoi-nha-nuoc-tu-nhan-nuoc-ngoai-188240830102146924.chn,8/30/2024 10:28,8/30/2024,trung_tinh,,trung_tinh,duyen
1207,HPG,https://cafef.vn/ty-phu-tran-dinh-long-chot-ngay-hop-dai-hoi-quoc-dan-quy-tu-hang-tram-nghin-co-dong-tuong-duong-dan-so-mot-quan-tai-ha-noi-188250218145905221.chn,2/18/2025 15:00,2/19/2025,trung_tinh,,trung_tinh,duyen
1208,HPG,https://cafef.vn/can-canh-khu-dat-hoa-phat-du-kien-lam-du-an-120000-ty-o-phu-yen-18825030607241131.chn,3/6/2025 8:23,3/6/2025,trung_tinh,,trung_tinh,duyen
1209,SHB,https://cafef.vn/dhcd-shb-muc-tieu-loi-nhuan-11286-ty-dong-trong-nam-2024-chia-co-tuc-ty-le-16-nam-nay-va-18-trong-nam-sau-co-dong-dac-biet-quan-tam-toi-gia-co-phieu-va-tinh-kha-thi-cua-ke-hoach-kinh-doanh-188240425142806335.chn,4/25/2024 15:03,4/26/2024,trung_tinh,,trung_tinh,duyen
1210,HPG,https://cafef.vn/hoa-phat-cam-ket-tang-truong-15-moi-nam-tu-nay-den-nam-2030-huong-ung-muc-tieu-tang-truong-hai-con-so-cua-chinh-phu-188250210072956876.chn,2/10/2025 7:29,2/10/2025,trung_tinh,trung_tinh,trung_tinh,nhat_tri
1211,FPT,https://cafef.vn/fpt-hoan-thanh-tang-von-dieu-le-len-hon-17-nghin-ty-dong-co-dong-nuoc-ngoai-nam-41-188250918112232235.chn,9/18/2025 11:22,9/18/2025,trung_tinh,tich_cuc,tich_cuc,bat_dong_uu_tien_an
1212,HPG,https://cafef.vn/ty-phu-tran-dinh-long-lan-dau-tien-tung-tu-lanh-vao-thi-truong-my-buoc-tien-moi-trong-muc-tieu-doanh-thu-1-ty-usd-188241017145822297.chn,10/17/2024 14:58,10/17/2024,,trung_tinh,trung_tinh,an
1213,FPT,https://cafef.vn/lanh-dao-fpt-chung-toi-khong-co-y-dinh-tac-dong-den-gia-co-phieu-chi-tap-trung-tang-truong-loi-nhuan-188250415221135386.chn,4/16/2025 0:01,4/16/2025,trung_tinh,,trung_tinh,duyen
1214,MSN,https://cafef.vn/co-phieu-ban-le-noi-song-truoc-chien-dich-truy-quet-hang-gia-va-siet-chat-quan-ly-thue-18825061011393845.chn,6/10/2025 11:39,6/10/2025,trung_tinh,trung_tinh,trung_tinh,nhat_tri
1215,HDB,https://cafef.vn/ty-phu-nguyen-thi-phuong-thao-hdbank-muon-duoc-khach-hang-lua-chon-vi-chat-luong-vi-nhan-van-va-su-tu-te-188250425074220335.chn,4/25/2025 7:42,4/25/2025,tich_cuc,trung_tinh,trung_tinh,bat_dong_uu_tien_an
1216,VIC,https://cafef.vn/vingroup-dat-duoc-cot-moc-chua-tung-co-trong-gan-5-nam-188250917145841809.chn,9/17/2025 15:57,9/18/2025,tich_cuc,,tich_cuc,duyen
1217,HPG,https://cafef.vn/hoa-phat-hpg-bao-lai-quy-22025-dat-4300-ty-dong-cao-nhat-3-nam-nang-san-luong-hrc-len-9-trieu-tan-188250716122909602.chn,7/16/2025 12:28,7/16/2025,tich_cuc,,tich_cuc,duyen
1218,SHB,https://cafef.vn/sau-ros-flc-nvl-dig-hpx-chung-khoan-viet-nam-vua-xuat-hien-them-mot-co-phieu-khop-lenh-tren-100-trieu-don-viphien-188240131155316361.chn,1/31/2024 15:55,2/1/2024,,trung_tinh,trung_tinh,an
1219,VIC,https://cafef.vn/tong-thong-sri-lanka-moi-vingroup-dau-tu-vao-bat-dong-san-du-lich-188250506081959716.chn,5/6/2025 8:19,5/6/2025,,trung_tinh,trung_tinh,an
1220,FPT,https://cafef.vn/fpt-bao-lai-rong-quy-2-tang-truong-24-doanh-thu-vuot-muc-1-ty-usd-sau-6-thang-188240718123741255.chn,7/18/2024 12:40,7/18/2024,tich_cuc,,tich_cuc,duyen
1221,VNM,https://cafef.vn/o-at-tung-san-pham-moi-vinamilk-don-luong-khach-ky-luc-du-kien-tang-so-cua-hang-tu-600-len-800-ngay-trong-nam-nay-188250807075006088.chn,8/7/2025 7:49,8/7/2025,,trung_tinh,trung_tinh,an
1222,SHB,https://cafef.vn/shb-top-10-doanh-nghiep-co-bao-cao-thuong-nien-tot-nhat-nganh-tai-chinh-188241122093841844.chn,11/22/2024 10:00,11/22/2024,trung_tinh,,trung_tinh,duyen
1223,VIC,https://cafef.vn/vingroup-cua-ty-phu-pham-nhat-vuong-bo-sung-them-8-nganh-nghe-kinh-doanh-tong-cong-66-nganh-188250904133920456.chn,9/4/2025 13:39,9/4/2025,,trung_tinh,trung_tinh,an
1224,TCB,https://cafef.vn/quan-ly-tai-chinh-ca-nhan-lam-gi-de-tien-khong-ngu-188240531083159831.chn,5/31/2024 9:00,5/31/2024,trung_tinh,,trung_tinh,duyen
1225,VHM,https://cafef.vn/toan-canh-sieu-du-an-bat-dong-san-tren-dao-nam-giua-2-cao-toc-sap-co-4-cay-cau-dang-gay-sot-vi-duoc-vinhomes-dau-tu-188240522162037096.chn,5/23/2024 6:44,5/23/2024,,trung_tinh,trung_tinh,an
1226,FPT,https://cafef.vn/fpt-khong-phai-nha-tai-tro-cho-chelsea-mua-toi-188250321000055615.chn,3/21/2025 0:01,3/21/2025,,trung_tinh,trung_tinh,an
1227,MSN,https://cafef.vn/masan-va-cong-ty-con-muon-vay-300-trieu-usd-188250714125322452.chn,7/14/2025 14:00,7/14/2025,,trung_tinh,trung_tinh,an
1228,TCB,https://cafef.vn/techcombank-chuan-bi-tra-co-tuc-bang-tien-mat-188250915165648313.chn,9/15/2025 16:56,9/16/2025,trung_tinh,,trung_tinh,duyen
1229,VIC,https://cafef.vn/tai-san-cua-ty-phu-pham-nhat-vuong-lan-dau-cham-nguong-17-ty-usd-188250930115333346.chn,9/30/2025 11:53,9/30/2025,trung_tinh,,trung_tinh,duyen
1230,VJC,https://cafef.vn/vietnam-airlines-vietjet-bamboo-phan-chia-dia-ban-the-nao-sau-khi-co-nha-ga-t3-tan-son-nhat-188250418090724936.chn,4/18/2025 9:35,4/18/2025,trung_tinh,trung_tinh,trung_tinh,nhat_tri
1231,VNM,https://cafef.vn/vinamilk-thi-truong-nuoc-ngoai-tiep-tuc-dan-dat-tang-truong-doanh-thu-3-thang-dau-nam-188240426191830394.chn,4/26/2024 19:02,4/29/2024,trung_tinh,,trung_tinh,duyen
1232,VIC,https://cafef.vn/tap-doan-cua-ty-phu-pham-nhat-vuong-dat-cot-moc-chua-tung-co-trong-gan-3-nam-188250508221053769.chn,5/9/2025 0:01,5/9/2025,,trung_tinh,trung_tinh,an
1233,VIC,https://cafef.vn/vingroup-nhom-co-dong-dac-biet-xuat-hien-nam-58-von-188251119102100622.chn,11/19/2025 10:22,11/19/2025,trung_tinh,,trung_tinh,duyen
1234,SHB,https://cafef.vn/hon-6-co-phan-mot-ngan-hang-vua-doi-chu-188250707155317887.chn,7/7/2025 15:52,7/8/2025,,trung_tinh,trung_tinh,an
1235,FPT,https://cafef.vn/giao-su-xoay-dinh-tien-dung-duoc-bo-nhiem-vi-tri-truong-ban-tinh-than-va-van-hoa-fpt-18826033021232535.chn,3/30/2026 21:23,3/31/2026,trung_tinh,,trung_tinh,duyen
1236,FPT,https://cafef.vn/fpt-bat-tay-hai-cong-ty-tu-van-indonesia-phat-trien-nen-tang-so-quoc-gia-188251103101603446.chn,11/3/2025 10:19,11/3/2025,trung_tinh,,trung_tinh,duyen
1237,BCM,https://cafef.vn/becamex-idc-huy-dong-them-2000-ty-dong-trai-phieu-lai-suat-105nam-188250906095242191.chn,9/6/2025 10:31,9/8/2025,trung_tinh,trung_tinh,trung_tinh,nhat_tri
1238,TPB,https://cafef.vn/no-xau-tpbank-giam-manh-hon-1000-ty-dong-trong-quy-42023-188240119173651139.chn,1/20/2024 7:07,1/22/2024,trung_tinh,,trung_tinh,duyen
1239,VHM,https://cafef.vn/lo-thoi-diem-vinhomes-mo-ban-du-an-nha-o-xa-hoi-dau-tien-18823120710572662.chn,12/7/2023 10:55,12/7/2023,,trung_tinh,trung_tinh,an
1240,VHM,https://cafef.vn/vinpearl-chay-hang-ngay-chao-san-von-hoa-vuot-150000-ty-188250513094921344.chn,5/13/2025 9:49,5/13/2025,,trung_tinh,trung_tinh,an
1241,FPT,https://cafef.vn/phat-trien-he-sinh-thai-sap-toan-dien-fpt-huong-toi-muc-tieu-3000-chuyen-gia-trong-mang-nay-vao-2027-18825021720330982.chn,2/17/2025 20:32,2/18/2025,trung_tinh,,trung_tinh,duyen
1242,SSB,https://cafef.vn/seabank-dat-loi-nhuan-5856-ty-dong-trong-6-thang-dau-nam-2025-tang-truong-hon-80-188250730162332532.chn,7/30/2025 16:23,7/31/2025,tich_cuc,tich_cuc,tich_cuc,nhat_tri
1243,SSI,https://cafef.vn/chu-tich-nguyen-duy-hung-cung-cong-ty-lien-quan-sap-nhan-gan-200-ty-dong-co-tuc-tu-ssi-188250912104658865.chn,9/12/2025 11:04,9/12/2025,,tich_cuc,tich_cuc,an
1244,SSI,https://cafef.vn/thi-phan-moi-gioi-hose-quy-12025-ssi-len-cao-nhat-6-quy-18825040317314815.chn,4/3/2025 17:31,4/4/2025,trung_tinh,,trung_tinh,duyen
1245,SSI,https://cafef.vn/co-phieu-ssi-vuot-dinh-von-hoa-lap-ky-luc-nha-dau-tu-ky-vong-ve-tai-san-so-188250826160240883.chn,8/26/2025 16:02,8/27/2025,,trung_tinh,trung_tinh,an
1246,VRE,https://cafef.vn/vincom-retail-bao-lai-sau-thue-nam-2025-gan-6500-ty-dong-tang-truong-57-so-voi-cung-ky-18826012614003824.chn,1/26/2026 14:00,1/26/2026,tich_cuc,tich_cuc,tich_cuc,nhat_tri
1247,SHB,https://cafef.vn/shb-chuan-bi-tra-co-tuc-tien-mat-188240701213748876.chn,7/1/2024 21:20,7/2/2024,trung_tinh,tich_cuc,tich_cuc,bat_dong_uu_tien_an
1248,MWG,https://cafef.vn/dragon-capital-ban-hon-4-trieu-co-phieu-mwg-chu-tich-hdqt-nguyen-duc-tai-bat-ngo-dang-ky-mua-vao-1-trieu-co-phieu-188231103230908273.chn,11/4/2023 0:06,11/6/2023,,trung_tinh,trung_tinh,an
1249,HPG,https://cafef.vn/chu-tich-hoa-phat-de-xuat-dau-thau-minh-bach-va-uu-tien-dung-hang-viet-cho-nhung-du-an-lon-188251009201331941.chn,10/9/2025 20:13,10/10/2025,trung_tinh,,trung_tinh,duyen
1250,GAS,https://cafef.vn/vang-den-viet-nam-suy-kiet-50-sau-14-nam-kich-hoat-chien-dich-257-ty-usd-doanh-nghiep-dau-khi-chia-phan-co-hoi-bat-chap-con-gio-tu-venezuela-188260104224133298.chn,1/5/2026 0:05,1/5/2026,trung_tinh,trung_tinh,trung_tinh,nhat_tri
1251,BCM,https://cafef.vn/ga-khong-lo-nam-4700ha-dat-von-hoa-68000-ty-co-gi-khien-chu-tich-tphcm-muon-nhan-ban-188250707073808474.chn,7/7/2025 7:37,7/7/2025,trung_tinh,,trung_tinh,duyen
1252,HDB,https://cafef.vn/trien-khai-chien-luoc-phat-trien-ben-vung-hdbank-bao-lai-8165-ty-6-thang-dau-nam-no-xau-chi-159-188240730174358434.chn,7/30/2024 17:43,7/31/2024,,tich_cuc,tich_cuc,an
